id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price,year2,odometer2,year3,odometer3,year4,odometer4
4556,236,2017,30,1,2,4.0,165438,2.0,2,2,2,11.0,11,2.0,6722,4068289,27369731844,8205738913,4527993696807672,16550975387521,-7214285809623975920
4557,83,2016,35,2,2,4.0,42405,2.0,1,2,3,12.0,0,26.725070166749216,23311,4064256,1798184025,8193540096,76251993580125,16518176833536,3233465787765200625
4558,172,2012,13,2,2,4.0,83815,4.0,1,1,3,1.0,2,21.0,18603,4048144,7024954225,8144865728,588796538368375,16387469844736,-5990250357783304223
4559,154,2013,35,1,2,4.0,105929,2.0,1,1,3,1.0,4,45.0,16120,4052169,11220953041,8157016197,1188624334680089,16420073604561,-3217421367639713631
4560,162,2017,13,0,1,3.0,56151,2.2066036342148028,2,1,3,8.545981681193677,4,26.725070166749216,74272,4068289,3152934801,8205738913,177040442010951,16550975387521,-8505746214352642015
4561,258,2015,35,1,1,4.0,94528,2.0,1,1,3,12.0,11,19.0,8833,4060225,8935542784,8181353375,844658988285952,16485427050625,6056948549856264192
4562,154,2005,13,1,1,4.0,146970,2.0,2,1,3,1.0,11,45.0,5870,4020025,21600180900,8060150125,3174578586873000,16160601000625,5399213069986019600
4563,241,2013,13,1,7,4.0,137288,2.0,1,2,3,12.0,4,12.0,7640,4052169,18847994944,8157016197,2587603529871872,16420073604561,4758776008568082432
4564,211,1987,13,2,2,3.887042178526604,158212,2.0,2,0,3,5.0,5,42.0,6802,3948169,25031036944,7845011803,3960210416984128,15588038452561,-636488014231895808
4565,170,2015,13,2,7,4.0,20399,2.0,2,2,3,3.0,3,18.0,9964,4060225,416119201,8181353375,8488415581199,16485427050625,173155189440878401
4566,147,2010,20,1,2,3.887042178526604,123053,2.0,1,2,3,11.0,11,9.0,9183,4040100,15142040809,8120601000,1863273547669877,16322408010000,7920470976906755089
4567,227,1989,5,5,2,4.0,160666,2.0,1,1,3,6.0,2,36.0,4874,3956121,25813563556,7868724669,4147362002288296,15650893366641,2257276806107506960
4568,133,2007,25,0,2,4.0,86684,2.0,0,2,2,11.0,11,32.0,6287,4028049,7514115856,8084294343,651353618861504,16225178746401,1121704876261957888
4569,45,2008,13,1,1,4.0,146026,2.0,1,0,3,1.0,4,34.0,11028,4032064,21323592676,8096384512,3113798944105576,16257540100096,-6472997230777949424
4570,213,2010,16,1,7,4.0,125892,2.0,1,2,3,11.0,7,37.0,6500,4040100,15848795664,8120601000,1995236583732288,16322408010000,-7070093032708521728
4571,256,2013,1,1,7,4.0,181313,2.0,1,2,2,12.0,8,12.0,19452,4052169,32874403969,8157016197,5960556806831297,16420073604561,-7631464031860592383
4572,160,2019,6,1,2,4.0,13470,2.0,1,0,2,5.0,4,43.0,41670,4076361,181440900,8230172859,2444008923000,16616719002321,32920800192810000
4573,123,2017,20,1,7,3.887042178526604,89016,4.0,1,2,0,11.0,11,39.0,10003,4068289,7923848256,8205738913,705349276356096,16550975387521,7447138962985586688
4574,27,2016,35,0,7,4.0,113579,2.0,1,1,3,11.0,4,46.0,19885,4064256,12900189241,8193540096,1465190593803539,16518176833536,394185790226191537
4575,240,2006,13,0,1,4.0,156926,2.0,1,1,3,12.0,6,26.725070166749216,4004,4024036,24625769476,8072216216,3864423500790776,16192865729296,-2314032147321888752
4576,280,1995,35,2,1,4.0,180502,2.0,2,0,3,12.0,4,39.0,11875,3980025,32580972004,7940149875,5880930608666008,15840599000625,-8391419549722217712
4577,170,2014,3,1,7,4.0,64252,4.0,1,2,2,11.0,11,18.0,7765,4056196,4128319504,8169178744,265252784771008,16452725990416,-1403722146602745600
4578,212,2009,15,1,7,4.0,197207,2.0,1,2,2,12.0,4,50.0,10205,4036081,38890600849,8108486729,7669498721628743,16289949838561,-154179647943711711
4579,193,2013,34,2,7,4.0,100165,2.0,2,2,0,3.0,4,32.0,7221,4052169,10033027225,8157016197,1004958171992125,16420073604561,8427914929043442545
4580,354,2012,35,1,2,4.0,129320,2.0,1,1,2,12.0,0,19.0,6197,4048144,16723662400,8144865728,2162704021568000,16387469844736,2979722963530485760
4581,328,2011,16,1,7,4.0,59086,2.0,1,2,2,11.0,2,33.0,7612,4044121,3491155396,8132727331,206278407728056,16354914662641,-6258578074689634800
4582,283,2012,13,1,2,4.0,96244,2.0,1,2,3,11.0,11,32.0,8812,4048144,9262907536,8144865728,891499272894784,16387469844736,-6432264348062166784
4583,342,2004,15,0,2,4.0,96819,2.0,1,0,3,12.0,4,19.0,4756,4016016,9373918761,8048096064,907573440521259,16128384512256,-4363367430719982959
4584,64,2011,13,1,2,3.0,59576,2.0,1,1,3,12.0,4,2.0,27900,4044121,3549299776,8132727331,211453083454976,16354914662641,-5849215173795901440
4585,290,2018,5,1,7,4.0,50555,4.0,1,1,2,12.0,4,50.0,26048,4072324,2555808025,8217949832,129208874703875,16583822760976,6532154660654400625
4586,144,2012,29,1,7,4.0,80179,4.0,2,2,2,11.0,11,26.725070166749216,44323,4048144,6428672041,8144865728,515444495575339,16387469844736,4434336063316002449
4587,113,2018,13,0,7,4.0,20984,4.0,1,2,2,11.0,2,42.0,14170,4072324,440328256,8217949832,9239848123904,16583822760976,193888973032001536
4588,16,2006,35,1,2,4.0,91987,2.0,1,1,3,12.0,9,18.0,7509,4024036,8461608169,8072216216,778357950641803,16192865729296,-2188163489150673903
4589,1,2003,37,1,2,4.0,119650,2.0,1,1,2,12.0,7,20.0,7948,4012009,14316122500,8036054027,1712924057125000,16096216216081,2037178624201182224
4590,241,2018,35,1,7,4.0,7328,2.0,1,1,3,11.0,2,12.0,8397,4072324,53699584,8217949832,393510551552,16583822760976,2883645321773056
4591,40,2018,34,1,7,4.0,50181,2.0,1,2,0,11.0,8,39.0,9988,4072324,2518132761,8217949832,126362420079741,16583822760976,6340992602021483121
4592,133,1921,17,1,2,3.0,60805,2.0,2,0,3,1.0,0,32.0,23704,3690241,3697248025,7088952961,224811166160125,13617878638081,-4777101115343150991
4593,193,2016,35,0,7,4.0,4644,2.0,1,2,3,11.0,4,32.0,9197,4064256,21566736,8193540096,100155921984,16518176833536,465124101693696
4594,115,1994,13,5,2,4.0,139573,2.0,1,1,3,12.0,9,1.0,4815,3976036,19480622329,7928215784,2718968900325517,15808862273296,-7886979222767199695
4595,210,2015,14,1,7,4.0,48448,2.0,1,2,3,9.0,2,15.0,17867,4060225,2347208704,8181353375,113717567291392,16485427050625,5509388700133359616
4596,123,2014,22,2,7,4.0,96479,2.0,1,2,3,11.0,4,39.0,11634,4056196,9308197441,8169178744,898045580910239,16452725990416,-5591180767908809599
4597,16,2011,25,1,2,4.0,125948,2.0,1,0,0,11.0,2,18.0,9006,4044121,15862898704,8132727331,1997900365971392,16354914662641,-6622861738568843008
4598,137,2006,34,1,7,4.0,166387,2.0,2,2,3,11.0,11,2.0,22986,4024036,27684633769,8072216216,4606363158922603,16192865729296,-8324304172146022511
4599,107,2009,35,0,1,4.0,49925,2.0,2,2,3,1.0,9,26.725070166749216,19979,4036081,2492505625,8108486729,124438343328125,16289949838561,6212584290656640625
4600,61,2012,9,1,7,4.0,112461,2.0,1,2,3,11.0,4,7.0,6892,4048144,12647476521,8144865728,1422347857028181,16387469844736,-6062034314139701103
4601,144,2002,13,2,1,3.0,163128,2.0,1,2,3,1.0,4,26.725070166749216,31268,4008004,26610744384,8024024008,4340957509873152,16064096064016,7155441869624578048
4602,16,2008,29,2,7,4.0,98134,2.0,1,2,0,11.0,4,18.0,5232,4032064,9630281956,8096384512,945058089470104,16257540100096,508610183511427856
4603,109,2012,15,1,2,4.0,199937,2.0,1,2,3,12.0,4,42.0,7745,4048144,39974803969,8144865728,7992442381149953,16387469844736,-6881782052752837631
4604,331,2015,22,1,2,4.0,23612,4.0,1,2,0,11.0,2,26.725070166749216,19124,4060225,557526544,8181353375,13164316756928,16485427050625,310835847264583936
4605,29,2011,13,2,1,4.0,115799,2.0,1,2,3,1.0,0,35.0,6009,4044121,13409408401,8132727331,1552796083427399,16354914662641,-4655207072286139359
4606,292,1991,8,1,7,4.0,10644,2.0,2,2,3,5.0,9,9.0,17163,3964081,113294736,7892485271,1205909169984,15713938174561,12835697205309696
4607,263,1998,13,1,1,4.0,41068,3.0,2,0,2,9.0,4,42.0,6760,3992004,1686580624,7976023992,69264493066432,15936095936016,2844554201252229376
4608,61,2015,12,1,7,4.0,91230,2.2066036342148028,1,2,0,8.545981681193677,8,7.0,6276,4060225,8322912900,8181353375,759299343867000,16485427050625,-4516097153851796464
4609,133,2013,25,1,2,4.0,38676,4.0,2,0,2,11.0,4,26.725070166749216,16391,4052169,1495832976,8157016197,57852836179776,16420073604561,2237516292089016576
4610,44,2012,25,1,2,4.0,42415,2.0,1,2,0,11.0,4,24.0,17735,4048144,1799032225,8144865728,76305951823375,16387469844736,3236516946588450625
4611,125,2006,35,2,1,4.0,41115,2.0,2,0,3,12.0,5,42.0,24527,4024036,1690443225,8072216216,69502573195875,16192865729296,2857598296948400625
4612,326,2005,6,0,7,4.0,152813,2.0,2,2,3,11.0,11,18.0,15366,4020025,23351812969,8060150125,3568460595231797,16160601000625,-8095153272129953519
4613,16,2008,35,1,1,4.0,123026,2.0,1,1,3,1.0,4,18.0,5623,4032064,15135396676,8096384512,1862047311461576,16257540100096,7719303655357229584
4614,270,2012,35,1,1,4.0,16461,2.0,1,1,3,12.0,4,39.0,20094,4048144,270964521,8144865728,4460346980181,16387469844736,73421771640759441
4615,54,2009,28,0,2,4.0,172916,2.0,1,2,2,11.0,11,42.0,15894,4036081,29899943056,8108486729,5170178553471296,16289949838561,8562879213984141568
4616,213,2016,35,2,1,4.0,55811,2.0,1,0,3,1.0,0,37.0,23365,4064256,3114867721,8193540096,173843882376731,16518176833536,-8744343154381817775
4617,290,2012,13,2,7,4.0,198792,2.0,1,2,2,11.0,9,50.0,7969,4048144,39518259264,8144865728,7855913795609088,16387469844736,-6280431008590065664
4618,256,2007,2,0,1,4.0,46401,2.0,2,0,3,6.0,9,12.0,18100,4028049,2153052801,8084294343,99903803019201,16225178746401,4635636363893945601
4619,16,2006,13,2,7,4.0,150989,2.0,1,1,2,12.0,8,26.725070166749216,5958,4024036,22797678121,8072216216,3442198621811669,16192865729296,3225293644854645393
4620,324,2011,25,1,2,4.0,168369,2.0,1,2,0,11.0,11,48.0,12367,4044121,28348120161,8132727331,4772944643387409,16354914662641,-8040822580725605183
4621,155,2006,17,1,1,3.0,214889,2.0,2,1,3,1.0,4,42.0,21292,4024036,46177282321,8072216216,9922990020677369,16192865729296,-7480909996968840415
4622,23,2010,35,1,2,4.0,137503,2.0,1,0,2,11.0,11,24.0,16010,4040100,18907075009,8120601000,2599779534962527,16322408010000,6989347995470869377
4623,326,2014,1,1,7,4.0,106437,2.0,1,1,0,12.0,2,18.0,7945,4056196,11328834969,8169178744,1205807207595453,16452725990416,-784706761129630351
4624,323,2014,34,0,7,4.0,152049,2.0,1,2,0,11.0,2,30.0,2457,4056196,23118898401,8169178744,3515205382973649,16452725990416,-472114861816640063
4625,133,2013,25,0,2,4.0,0,2.0,1,1,0,11.0,4,32.0,7126,4052169,0,8157016197,0,16420073604561,0
4626,205,2012,13,2,1,4.0,109736,2.0,1,1,3,1.0,4,39.0,12890,4048144,12041989696,8144865728,1321439781280256,16387469844736,-2564436751106240512
4627,354,2009,25,1,7,4.0,278620,2.0,1,2,0,11.0,11,19.0,5579,4036081,77629104400,8108486729,21629021067928000,16289949838561,-5807462156924018432
4628,306,2003,13,0,7,4.0,148164,2.0,1,2,2,11.0,9,10.0,6763,4012009,21952570896,8036054027,3252580714234944,16096216216081,2300023027457900800
4629,246,2001,16,5,2,4.0,201526,2.0,1,2,3,3.0,2,34.0,7271,4004001,40612728676,8012006001,8184520759159576,16032024008001,7633507950242619152
4630,354,2010,13,1,1,4.0,135214,2.0,2,1,2,1.0,0,19.0,5593,4040100,18282825796,8120601000,2472094007180344,16322408010000,2220325760111104528
4631,290,2002,13,2,2,4.0,146954,2.0,1,2,3,12.0,11,50.0,6448,4008004,21595478116,8024024008,3173541891058664,16064096064016,5196073215896119056
4632,127,1993,5,5,1,4.0,108888,2.0,1,1,3,1.0,2,42.0,6119,3972049,11856596544,7916293657,1291041084483072,15777173258401,-6995070982483668992
4633,278,2012,13,2,7,4.0,121142,1.0,1,2,2,12.0,0,8.0,3261,4048144,14675384164,8144865728,1777805388395288,16387469844736,-5994028523532640496
4634,107,2008,17,0,1,3.0,174031,2.0,2,1,3,1.0,11,26.725070166749216,20511,4032064,30286788961,8096384512,5270840169671791,16257540100096,-5047618117326121279
4635,123,2018,35,0,7,4.0,88570,2.0,1,1,3,12.0,0,39.0,22227,4072324,7844644900,8217949832,694800198793000,16583822760976,6198221385967355152
4636,44,2014,35,1,7,4.0,4009,2.0,1,2,2,5.0,0,24.0,10857,4056196,16072081,8169178744,64432972729,16452725990416,258311787670561
4637,287,2014,20,1,7,4.0,105284,2.0,1,2,0,11.0,3,2.0,6182,4056196,11084720656,8169178744,1167043729546304,16452725990416,-6256176494413790976
4638,228,2005,17,2,2,3.0,219965,2.0,2,1,3,1.0,0,33.0,16991,4020025,48384601225,8060150125,10642918808457125,16160601000625,-1666861658841554607
4639,232,2004,35,1,1,4.0,126697,2.0,1,1,3,1.0,3,16.0,21510,4016016,16052129809,8048096064,2033756690410873,16128384512256,-583545626947346143
4640,19,1990,16,2,7,4.0,153107,2.0,2,2,3,11.0,2,26.725070166749216,5970,3960100,23441753449,7880599000,3589096545316043,15682392010000,-3886517447583152879
4641,83,2000,13,2,1,4.0,94213,2.0,1,0,3,1.0,0,12.0,20271,4000000,8876089369,8000000000,836243007721597,16000000000000,4997986191636611697
4642,77,2011,33,0,1,4.0,340441,2.0,2,0,3,10.0,2,21.0,2963,4044121,115900074481,8132727331,39457137256386121,16354914662641,3597579040793842913
4643,66,2007,16,1,2,4.0,150535,2.0,1,1,3,1.0,0,8.0,4282,4028049,22660786225,8084294343,3411241454380375,16225178746401,-2997601728717694623
4644,120,2016,35,1,7,3.887042178526604,72542,2.0,1,2,2,12.0,0,13.0,11624,4064256,5262341764,8193540096,381740796244088,16518176833536,-9201247306280471536
4645,270,2013,25,1,7,4.0,120512,2.0,2,2,2,11.0,4,26.725070166749216,6890,4052169,14523142144,8157016197,1750212906057728,16420073604561,8007472924023848960
4646,44,2016,35,1,2,4.0,15290,4.0,1,0,2,1.0,8,26.725070166749216,21472,4064256,233784100,8193540096,3574558889000,16518176833536,54655005412810000
4647,346,2006,13,2,1,4.0,230560,2.0,1,0,3,6.0,0,14.0,4951,4024036,53157913600,8072216216,12256088559616000,16192865729296,3411935027503562752
4648,133,2008,25,1,2,4.0,29670,2.0,2,0,2,9.0,4,32.0,21435,4032064,880308900,8096384512,26118765063000,16257540100096,774943759419210000
4649,257,2013,21,0,7,4.0,131575,2.0,1,2,3,12.0,11,32.0,17171,4052169,17311980625,8157016197,2277823850734375,16420073604561,4556767981022564769
4650,212,2008,25,1,2,4.0,188932,2.0,2,1,3,5.0,4,50.0,4965,4032064,35695300624,8096384512,6743984537493568,16257540100096,1329145551775727872
4651,7,2006,34,1,7,4.0,198148,2.0,1,2,3,3.0,3,18.0,3508,4024036,39262629904,8072216216,7779811590217792,16192865729296,-7972395213127286528
4652,58,2017,17,0,1,3.887042178526604,12174,1.0,1,1,3,12.0,4,34.0,35803,4068289,148206276,8205738913,1804263204024,16550975387521,21965100245788176
4653,312,2003,34,1,2,4.0,139734,2.0,1,2,0,12.0,11,2.0,3468,4012009,19525590756,8036054027,2728388898698904,16096216216081,-6132931177107932400
4654,123,2012,29,1,7,4.0,95240,2.0,2,2,2,5.0,2,39.0,10848,4048144,9070657600,8144865728,863889429824000,16387469844736,8489853001599553536
4655,109,2014,6,2,7,4.0,20338,1.0,1,2,2,11.0,2,42.0,6952,4056196,413634244,8169178744,8412493254472,16452725990416,171093287809451536
4656,64,2014,13,1,2,3.0,53014,2.0,2,1,3,1.0,0,26.725070166749216,25511,4056196,2810484196,8169178744,148995009166744,16452725990416,7898821415965766416
4657,67,2013,35,1,1,4.0,10070,2.0,1,2,3,6.0,4,1.0,20220,4052169,101404900,8157016197,1021147343000,16420073604561,10282953744010000
4658,257,2011,22,1,2,4.0,57315,2.0,1,2,3,12.0,4,32.0,10515,4044121,3285009225,8132727331,188280303730875,16354914662641,-7655458465374450991
4659,181,2008,5,1,2,4.0,140321,2.0,1,2,2,12.0,11,8.0,9389,4032064,19689983041,8096384512,2762918110296161,16257540100096,313806606967023745
4660,40,1993,16,2,2,4.0,53398,2.0,0,0,2,11.0,2,39.0,14804,3972049,2851346404,7916293657,152256195280792,15777173258401,8130176315603731216
4661,170,1999,35,2,1,4.0,46598,4.0,1,0,3,5.0,9,26.725070166749216,16839,3996001,2171373604,7988005999,101181667199192,15968023992001,4714863328147948816
4662,346,1986,13,5,1,3.0,159457,2.0,2,0,3,6.0,9,14.0,26164,3944196,25426534849,7833173256,4054438967416993,15556682086416,872631847577146241
4663,144,2012,31,0,7,4.0,73665,2.0,2,2,3,12.0,5,39.0,12051,4048144,5426532225,8144865728,399745496354625,16387469844736,-7446236158455652607
4664,126,2015,6,1,7,4.0,95412,2.0,1,2,2,12.0,9,43.0,15996,4060225,9103449744,8181353375,868578346974528,16485427050625,9085820946695459072
4665,278,2013,13,1,2,4.0,102561,4.0,1,2,2,9.0,4,8.0,12979,4052169,10518758721,8157016197,1078814413184481,16420073604561,-36179411643753855
4666,241,1995,17,1,1,4.0,115900,2.0,1,1,3,1.0,4,26.725070166749216,30495,3980025,13432810000,7940149875,1556862679000000,15840599000625,-4027056240995516160
4667,38,2014,34,1,7,4.0,120302,2.0,2,2,0,11.0,11,29.0,5577,4056196,14472571204,8169178744,1741079260983608,16452725990416,6541132444044941840
4668,238,2011,16,1,7,4.0,159531,2.0,1,1,3,12.0,4,32.0,9635,4044121,25450139961,8132727331,4060086278118291,16354914662641,2073581454654774961
4669,213,2016,34,0,7,4.0,62513,4.0,1,2,3,11.0,2,37.0,8544,4064256,3907875169,8193540096,244293000439697,16518176833536,-3175255737222773055
4670,59,2015,17,0,1,3.0,91986,2.0,1,1,3,6.0,8,26.725070166749216,19166,4060225,8461424196,8181353375,778332566093256,16485427050625,-2191276870183960048
4671,23,2004,16,1,2,4.0,113037,2.0,1,2,2,11.0,9,24.0,3718,4016016,12777363369,8048096064,1444314823141653,16128384512256,-2759681999922934383
4672,61,2016,21,2,1,3.0,137930,4.0,1,1,3,12.0,3,7.0,10990,4064256,19024684900,8193540096,2624074788257000,16518176833536,-6996245929903022320
4673,283,1999,21,2,2,4.0,179751,2.0,2,1,2,12.0,11,32.0,16632,3996001,32310422001,7988005999,5807830665101751,15968023992001,-7501042318739598111
4674,115,2016,25,1,2,4.0,87369,4.0,1,1,2,11.0,4,1.0,12964,4064256,7633342161,8193540096,666917471264409,16518176833536,2927680325771495073
4675,86,1997,35,1,1,4.0,166160,2.0,1,1,3,9.0,9,13.0,16840,3988009,27609145600,7964053973,4587535632896000,15904215784081,5948413739907743744
4676,0,2015,34,1,7,4.0,117019,2.0,1,1,3,12.0,4,26.725070166749216,8316,4060225,13693446361,8181353375,1602393399717859,16485427050625,3043032504488626161
4677,340,2013,12,0,7,4.0,101331,2.0,1,2,3,11.0,9,26.725070166749216,7598,4052169,10267971561,8157016197,1040463826247691,16420073604561,-5249224464752532975
4678,241,2012,35,1,1,4.0,86356,2.0,1,0,3,1.0,4,26.725070166749216,17849,4048144,7457358736,8144865728,643987671006016,16387469844736,271967096266862848
4679,294,2002,9,2,1,4.0,119405,2.0,1,1,3,12.0,8,36.0,8055,4008004,14257554025,8024024008,1702423238355125,16064096064016,363661964988632849
4680,326,2010,13,1,2,4.0,82512,4.0,1,2,2,11.0,4,18.0,8278,4040100,6808230144,8120601000,561760685641728,16322408010000,-8988234527458394112
4681,240,2016,23,1,7,4.0,158696,4.0,1,1,2,11.0,2,37.0,16692,4064256,25184420416,8193540096,3996666782337536,16518176833536,7065733183712858112
4682,241,2010,35,1,1,3.0,115647,4.0,1,1,3,1.0,4,12.0,20563,4040100,13374228609,8120601000,1546689415945023,16322408010000,-5597449851301441279
4683,121,2011,16,1,7,4.0,131733,2.0,1,2,3,11.0,0,38.0,1899,4044121,17353583289,8132727331,2286039587409837,16354914662641,5998947788907231665
4684,256,2014,13,1,1,4.0,70146,2.0,1,0,3,12.0,11,12.0,7766,4056196,4920461316,8169178744,345150679472136,16452725990416,5764195488542900240
4685,328,2000,16,1,1,4.0,189654,2.0,1,1,3,12.0,4,33.0,9104,4000000,35968639716,8000000000,6821596396698264,16000000000000,2470957859743947536
4686,218,2008,13,1,1,3.0,0,2.0,1,1,3,1.0,0,39.0,14404,4032064,0,8096384512,0,16257540100096,0
4687,166,2012,29,1,7,4.0,31434,2.0,1,2,2,11.0,1,13.0,4237,4048144,988096356,8144865728,31059820854504,16387469844736,976334408740478736
4688,24,2011,25,1,2,4.0,147467,2.0,1,2,2,12.0,8,31.0,9618,4044121,21746516089,8132727331,3206893488096563,16354914662641,-6704383907312486095
4689,324,1982,13,2,1,4.0,76576,2.0,2,0,2,5.0,0,48.0,19557,3928324,5863883776,7785938168,449032764030976,15431729448976,-2508355208983085056
4690,65,2015,27,1,7,4.0,109926,4.0,1,2,2,11.0,11,26.725070166749216,6109,4060225,12083725476,8181353375,1328315606674776,16485427050625,-1557531210344986352
4691,342,2011,13,0,1,4.0,225272,2.0,1,1,3,1.0,4,19.0,4286,4044121,50747473984,8132727331,11431984959323648,16354914662641,-7238054562580393984
4692,309,2013,13,0,7,4.0,78227,2.0,1,2,3,11.0,2,35.0,3570,4052169,6119463529,8157016197,478707273483083,16420073604561,554345735342030609
4693,346,2015,5,0,2,4.0,108215,2.0,1,1,3,1.0,4,14.0,58474,4060225,11710486225,8181353375,1267250266838375,16485427050625,8008279109947889313
